content,labels,fold
#绿叶环保[超话]# #关注新型冠状病毒#【赵红】湖北省摄影家协会副主席，武汉市摄影家协会副主席，中国摄影家协会会员，武汉市华南海鲜批发市场总裁，国内生鲜行业界响当当的人物，擅长拍摄小动物和野生动物，作品着重于呈现人类与大自然之间的和谐美，2006年出版藏地摄影集《不全是西藏》，2007年举办个人摄影展《心之旅》……,neural,0
汉街江汉路都空了[悲伤],sad,0
#请陕西政府启动一级响应#,neural,0
新年 要一切都好,happy,0
大粑粑有心了[心],happy,0
?//@中年懒散少女:记者辛苦了，一直在路上[作揖]不过做vlog的同时，也请做点深度报道，做点分析解读，这才是传统媒体有别于自媒体的优势所在，公信力所在,happy,0
加油！！！,happy,0
#重庆累计确诊57例病例#昨天还在淘宝搜武汉加油，今天就看到腾讯公益开始有重庆板块的募捐…想问问重庆政府:1.昨天从武汉开到重庆的动车，为啥只是检测体温而不是隔离？你们家里网络瘫痪了不知道疫情有潜伏期吗？2.今天发布的疫情检疫是在哪里拍摄的？主城这两天都是阴雨绵绵的天气！3.国庆期间提醒市民不要去人多地方的短信一天几条通知，现在短信通知为啥发的跟换季提醒一样？4.腾讯公益开始有守护重庆的板块了，重庆的疫情到底有多严重？数据可以公开透明吗？#重庆启动一级响应#,angry,0
[加油],happy,0
#湖北不止一个武汉# 武汉周边的城市也很困难[泪][泪][泪]看看小县城[泪][泪]救救他们[泪],sad,0
#德兴[超话]#【德兴市所有景区、博物 馆、图书馆、网吧、KTV、影院今起 全部暂时关闭！】为积极应对新型冠状病毒感染的肺炎疫情，做好防控工作，避免人员聚集引发交叉感染，自1月25日起，德兴市所有景区、乡村旅游点、博物馆、图书馆、网吧、KTV、影院等暂时关闭，恢复开放时间另行通知。感谢您的理解、支持和配合。祝您新春愉快、阖家安康!,happy,0
没有良心,angry,0
//@花狸不是狸花:@皎若新月,neural,0
【林鄭月娥：香港無限期暫停來往武漢航班高鐵】據多家港媒消息，25日下午，香港特別行政區行政長官林鄭月娥連同香港食衛局局長陳肇始、副局長徐德義、教育局局長楊潤雄見記者。林鄭月娥在記者會上宣佈加強管制出入口，控制疫情傳播，無限期暫停來往武漢的航班和高鐵。 ??,neural,0
20号你来的陕西是[微笑][微笑][微笑][微笑]忍不住想口吐芬芳,happy,0
积极防御，健康你我他[心],happy,0
集美魅力四射！！[爱你],happy,0
//@嗷呜牌圈圈橡皮糖://@DSH_仓洛洛://@程ZHEC:物资充足王省长，摆拍慰问蒋书记，万家宴会周市长，查无此人马书记。湖北F4，滚你妈了隔壁，你们是个什么玩意，学学17年前临危受命王副主席，学学隔壁河南省尹弘省长，刚担任半个月各项措施落实[微笑],angry,0
我老妈就是在家跳广场舞,neural,0
我在看：【最新发现 这些老药或对新型肺炎有效】#跟新浪看热点#  http://t.cn/A6Pqiuaw ??,neural,0
我们也在排查武汉返工人员，希望他们都不会有事//@正经斯文人李大宝:我们也是 //@JJUNGSAMA:福建也有落实啦！昨天晚上已经收到了名单,happy,0
@山西省人民政府 山西呢？@陕西发布 陕西呢？@吉林发布 吉林呢？[怒]，我今天在小区门口看到了一张老年人戴着老花镜都不一定能看到的通知，说避免串门啥的，儿戏吗？,angry,0
政治理念遇事思维每个人不同正常。其他我不反驳但省长那个我不同意，武汉政府湖北政府确实做的差非常差极差！同样处理河南省长不就是好的例子？媒体一些确实傻逼但也有很多媒体是揭露真相的人民需要真相而已也需要强有力有手段为人民的政府。,angry,0
感谢你们,happy,0
6000？这么乐观？//@宋石男2016:封城可能持续不到三天。,surprise,0
嗯//@岳维瓦拉:保护好自己，别添乱,happy,0
国家一直在努力！,happy,0
支持[加油],happy,0
[武汉加油][武汉加油][武汉加油][武汉加油],happy,0
搞不懂他底下都是些什么极端粉[费解][费解]拿武汉冠状病毒这样暗讽华为[费解][费解][费解]人家爱用什么就用什么，这种?一样的人，拉黑了！！！ http://t.cn/R2Wx8LA ??鄂州,angry,0
?武汉，等你痊愈//@桥半舫:她仍然是一千万人的家。//@猫丸酱w:“大家都想做对的事，她依然是一千万人的家。”,happy,0
[心]//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,0
//@潇杳公子://@常有理啊://@屠完鸭子去远行:大家看一看哦，减少恐慌，对症下药,neural,0
[话筒][话筒][话筒],neural,0
真的是够了[汗][允悲]//@五岳散人:能说、可说真话，居然这么难,angry,0
#陕西出现一名9岁新型肺炎病例#同一个新闻，杭州两大媒体后台放出的评论截然不同。 http://t.cn/EZufoGA ??新加坡,surprise,0
//@芥菜是一棵菜://@风息神泪:凑齐二十个好消息啦。大家扫一遍，放松一下。,happy,0
完全是人祸[拜拜],angry,0
祝凯旋归来！！,happy,0
//@靖安司扛把子 :民众买3M 9501和3M 9502就行，根本就不需要3M 9132和3M 1860，现在抢医用口罩就是在拖防疫进度，大家重视！,angry,0
//@演奏菠萝夜:……………,neural,0
[赞],happy,0
好棒,happy,0
#河南宣布启动一级响应# 大河南刚开了全省视频会议，省长亲自讲话：1，此前成立了指挥部，但力度不够，需要升级，2，各地区主要负责人要亲自挂帅指挥，3，省指挥部统一调度物资、调配人员，4，数据及时汇报更新。 http://t.cn/A6PGdNrE ?,neural,0
//@想偷飞机://@我真的想得很美:加油加油 [泪][握手]我超爱武汉 大家要赶紧好起来！！//@TheChineseModels:在一片混乱的信息当中，这个视频里的真实和有序让我心安。谢谢坚守的武汉人，谢谢让这座城市正常运转的所有人。我还没有去过武汉，但我一定会去。,happy,0
羡慕了[doge],happy,0
太感谢。希望所有的医护人员都能够平安归来。一定能够平安渡过这场疫情。?,happy,0
菲丝加芬的这套速干化妆刷太美了非常推荐给预算有限想要一次性入手一整套化妆刷的妹妹们说实话这套刷子非常非常有质感 尤其是管口的设计 真的太喜欢了！[兔子][兔子][兔子][兔子]全国确诊新型肺炎病例！比之前绿色的那套手感更好毛很蓬松很细软 一点都不扎 尤其是那把腮红刷 ??,happy,0
//@HALO_JYTOP:挨个问责 一个都跑不了 为了乌纱帽 用全中国乃至全世界一起入坑！,angry,0
姥爷：你还敢出门，快走离我远点[喵喵][喵喵],angry,0
明天见，辛苦了[作揖]记者一路平安,happy,0
//@部分虚拟的鱼://@Xavitas:我真的累了，辟你?的谣！你他妈才是谣！我的好朋友在这个医院，她在急诊，除夕工作到凌晨三点！她在一线！她比谁都清楚地上到底是遗体还是活人！一线医护人员绝望到不行，这他妈是在求救！对不起，打扰到你们过年了，祝你们都岁月静好！微博我也不再转发了，蠢货都是没,angry,0
山西终于一级响应了。,neural,0
......虽然已经不怎么会再出门了但我还是想骂人//@啾助-PopTheGlock:………阿？,angry,0
//@PaladinYoki:截图为证，武统的时候没有心理负担,neural,0
嗯，记住了,neural,0
//@乱磕的:[心]//@糖醋一切肉炒栗子:#正能量艺人王一博# [给你小心心]共克时艰//@无情烤盐:部分物资已抵达? 前线加油,happy,0
#无条件收治所有疑似患者#,neural,0
这是我大铜川呀！！我们这十八线小城市，你跑回铜川探个锤子亲！！小姑娘这才九岁呀！！[泪] http://t.cn/A6PqKAHX,surprise,0
//@有钱哥哥要天天开心鸭:#武汉加油# 武汉加油[心]我们都在//@一颗_豆芽菜:#武汉加油# 我们都在[心]【官一】//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,0
当初和何师傅去菲律宾旅游，何师傅感染了登革热，凭他一己之力抗过来了，所以增强抵抗力才是关键，尽量不要给医务人员添麻烦[加油],happy,0
积极响应！！！,happy,0
加油,happy,0
//@我的威海://@看得见的历史:看看武汉朋友怎么说,neural,0
//@古月中心相心:这新闻官方都可以发出来了，看来武汉市的领导这次罪责难逃了。,angry,0
"灾难来临，依然有人坚守阵地，其实，也只是披着白衣的普通人乌尔班尼式的牺牲，象征着人类文明的少数人拥有的美德：巨大的责任感、坚强的职业精神，以及舍生忘死的利他本能""#致敬疫情前线医护人员#  ??? http://t.cn/RJUwPRr ??张家口""",happy,0
//@中国医学论坛报:希望每天都有这样的好消息[加油][加油],happy,0
大秦帝国在等秦始皇下令呢[泪][泪][泪][泪],sad,0
身为媒体人，处于事件之中，能做的只有发声。武汉并不是一座孤岛，加油武汉！,happy,0
//@歌且行风长吟·://@谋与取://@解哑花:[赞],happy,0
//@追风少年刘全有 :网易送的不是寒假作业，是直播课（SARS的时候学校停课就用电视直播课）……疫情严峻，其实这挺好[允悲],happy,0
//@左手韩:师夷长技以制夷，这位室友以后能成大事。,happy,0
[微笑],happy,0
//@二逼瓦西里:转发支持。,happy,0
心痛,sad,0
肺炎快点好起来吧 ??,happy,0
#澳大利亚# ??????请大家注意！2020年1月19日武汉??广州??CZ3706 广州??墨尔本??CZ321从武汉来的50岁男性已经在维州被确诊为新型冠状病毒！目前在Monash hospital治疗。??同天同航班的同胞麻烦请自觉隔离14天? http://t.cn/RpTPgLE ??澳大利亚,neural,0
不孝子人设永远不倒[拜拜]//@stellayone:澳大利亚森林大火，台当局捐赠10万副N95口罩；大陆疫情蔓延，台当局禁止口罩出口一个月[太开心]这样的贱畜不梧桐等啥呢[太开心],angry,0
旺旺真厉害[加油],happy,0
我的宝贝也新年快乐呀[泪][泪]保持健康 好好休息！,happy,0
台巴子贱畜与狗禁止来中国@CenaC2016 //@步行者233:让他们滚远点。谢谢合作。,angry,0
@UNIQ-王一博 我永远支持你！我们一起拿下 #明星势力榜# 第一名！//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心],happy,0
暂时没有问题，能配合工作和相应的措施。但我要反映问题。能不能别把怀疑着，从武汉回来者的信息外传，现在每个家族群，每个班级群，都能看到这样一份名单，能不能注意个人隐私，能不能不要泄露别人的信息。能理解隔离，能理解和配合相应的措施，但请不要随意随地的透入没有确诊新型冠状病毒者的信息。 ??@江西省公安局,angry,0
武汉加油！全国人民和你们在一起！[心] 我们一定能够战胜这场防疫战！！！[加油][加油][加油],happy,0
我在看：【科学家正利用疫苗快速开发技术研制新型冠状病毒疫苗】#跟新浪看热点#  http://t.cn/A6Pqpukc ??,neural,0
#湖北不止一个武汉# 看看孩子吧,neural,0
#全国确诊新型肺炎病例#,neural,0
个体防护,neural,0
想去看看，太可爱了吧jhh,happy,0
我为我家乡委屈,sad,0
我想看看口红的颜色,neural,0
中午的通知，下午我们这的大超市和公共场所都封了。祝大家都平安?[心],happy,0
[good][good],happy,0
//@闻汤识面泡剧:辛苦了！[good],happy,0
#武汉中心城区实行机动车禁行#哇我一个外省人都觉得有毒吧，从出现疫情苗头的时候这一桩桩的是人干出来的吗？说封城的时候我就感觉心里膈应，把一个城市的人直接关起来就算了，也没有说最基本的物资供给该怎么办。现在直接机动车都不让走了，当是人人都有筋斗云十万八千里呢？领导肯定不担心哦有公务用车让他们用，就那征集的几千辆车就想满足一整个城市人的生存需求吗？明明知道有病毒这不是逼着人靠两条腿徒步直面病毒？每个社区的车运送过发热的病人我的妈来来来谁敢大摇大摆坐上去？换位思考，如果我是武汉人现在如果不想着怎么跑出武汉才是见了鬼了，这座城市里除了那些奉献坚守的人真的让人看不到一点希望[微笑],angry,0
我累了,sad,0
#陕西出现一名9岁新型肺炎病例#儿童和青年不易感，不是不感，一定要多注意?做了个字幕，发到了家里群里，也分享给大家第一点，少出门第二点，如果要出门，回家后要做到四步，                 ①口罩处理               ②带回来的东西处理                （包括常用的手机、钥匙）               ③外套处理               ④洗手第三点，如果出现咳嗽，打喷嚏，流鼻涕，发热，先在家隔离观察，避免交叉感染 http://t.cn/A6Pq6MqF,neural,0
