content,labels,type
听，少说，接受每一个人的责难，但是保留你的最后裁决。——莎士比亚,neural,usual
《浣溪沙·绣面芙蓉一笑开》是李清照早期作品。,neural,usual
3起源高阶元生物类别的起源历来是进化生命科学的核心命题。,neural,usual
关键时刻。任凭风浪起，我独坐🐠鱼台。,neural,usual
就该滚出去这种人18岁就敢目无尊长28岁还不得翻了天？往男生宿舍跑的倒挺勤人别的正式生怎么不这样就你能就你丫会说话打抱不平！德性！晚上不请假出学校丫还有理了！等那天你变失踪人口的时候丫都不知道上哪哭！不知好歹的东西！整天露丫的半拉肚皮不嫌恶心啊！,angry,usual
隔壁的男的，天天唱歌，一句歌词唱一个晚上，天天如此。。。今天的歌词是不要这样离开我。麻痹！光棍一辈子吧！,angry,usual
有哪个领导会在夜晚22：00询问工作？？有的！那就是著名的更年期领导让人家下班以后情绪都是忽高忽低的，不管了，睡觉,angry,usual
谢谢大家给我过生日祝自己20岁生日快乐,happy,usual
Wuli照照今天真的好帅好帅好帅笑起来的样子暖的能让北京的积雪都融化了啊,happy,usual
新来的妞死活要拉我去纹眉，去剪齐刘海…每天都在问我考虑好了没有。我怕痛我怕我会更挫…哎哟哎哟，放过我吧,fear,usual
在坦尾果个站嚇死寶寶了一大群人下車本來車廂是滿的都空了╮⊙o⊙╭╮,fear,usual
昨天跟堂哥还有盆友吃饭聊到上班这个话题下半年又要各种考试好头疼,sad,usual
真是服了某个人了！居然又买了两大盒哈根达斯冰淇淋，要讨我开心也不用这样吧！,surprise,usual
光开放二胎有屁用啊还不是女人辛苦又要赚钱还要带娃请求开放二夫一个赚钱一个带娃迪拜女人只花钱德国女人只工作曰本女人只带孩子，中国女人就是超人女汉子你得工作创业洗衣服做饭带孩子打扫卫生收拾家伺候老公教育子女对外和谐社会关系对内和谐家庭关系谁TM说女人是水做的中国女人简直是水泥做的,angry,usual
"Don'ttendtounderestimateyourself,mistakingdifficultiesandadversitiesforyourownincompetence.自卑的人把困难和不利也看做自己的无能，以至把安分守己、与世无争误认为有自知之明，而实际上往往被怯懦的面具窒息了自己鲜活的生命。",neural,usual
农作物品种很多，有水稻、小麦等，其中咖啡产量居各邦之首。,neural,usual
为什么不是北京，为什么？那样在我们人生中就能多几个蓝天了,surprise,usual
死到臨頭了不知道的一群傻逼夠，真以為你們多屌嗎，還不是被我們耍的團團轉，真是太tmd天真了，情商是負數？真想像不到你們在屏幕那罵人的猥瑣表情，噁心,angry,usual
到公司已经半年，却长了不止十斤，胖起来容易，瘦下去难，且胖且珍惜,surprise,usual
笔者照录国民政府财政部税警总团藏于中国第二历史档案馆的战斗详报，将丘团长阵亡当天的情况向读者朋友作一介绍。,neural,usual
炒鸡开心听了那么多棒的声音，还见到了男神，唯一遗憾的就是没现场听男神比赛，差一丁点就金奖了，不过重要过程嘛，还赢得了满满的人心,happy,usual
我去！被蚊子咬！现在什么时候了还有这种生物！痒死了,angry,usual
牙疼不是病，疼起来真要命！这句话是真的！！！！！！真正体会到时……哎呦喂，被疼傻了,sad,usual
没礼貌的客户难伺候大早上都让人受不了了日了狗了小婊砸,angry,usual
价值观不同交流起来那个费劲直想爆粗口,angry,usual
拉完屎得亏有习惯性看便便形状，今天有新目标，钱居然掉马桶里边？？？,surprise,usual
说好的一点以后不上班呢！讨厌！,angry,usual
现在回想那么多年前的那场婚礼，都心有余悸。想想当时的心境，当时就觉得完全疯了，不知道两边大人在干嘛？不是要成一家人了吗？最后发现，其实还是两家人。只不过结婚那两人会成一家人而已。其他人什么所谓的一家人，也就是说说，牛逼的巴结你，穷了不理你。都一样。,sad,usual
武书育说：“自主式管理也好，课堂教学改革也罢，其最终目的是更好地培养矿山的子女。,neural,usual
所有人都在向前看向前走！就只有我一个人停止在过去！回忆过去！不愿走前一步！还带着各种胆怯往前走的害怕心理！我真的胆小如鼠！害怕生活[泪]北京·团结湖东里,fear,usual
一直都爱睡懒觉的你早上七点打电话叫我起床收拾然后七点半我再打电话叫你起来去上课结果后来两人都又睡过去了哈哈哈/今天给我看了你每天写的私密朋友圈都是关于我的一点一滴好感动我爱你,happy,usual
我以为我都快忘记了，下午爬山遇见一个人，背影竟和你如此相似,sad,usual
全员加速中的收视率只有0.5……,surprise,usual
MB！不！要！妨！碍！我！减！肥！！！,angry,usual
作为吃货大半夜被饿醒也真是没谁了,angry,usual
腾讯有劲没劲啊，天天就jb给我弹这个闹球啊，我会员到期了我还能不知道嘛。。,angry,usual
诶，太古里的AppleStore开业了以后成都的天才吧预约是不是更好抢了？,neural,usual
傻逼中的傻逼宝贝老子给欺负惨了,sad,usual
玛德，被玩弄了，有种被强奸的感觉。,angry,usual
男人醉的时候会想很多女人。而女人醉的时候只会想,happy,usual
朋友用奶水做的肥皂，着实把我惊到了～,surprise,usual
甜甜退社真的让人感慨，深夜矫情向初心表个白，虽然脱圈了，但是感谢山风曾给带来那么多感动，当然的热情永远不会忘，感谢你们出道16年一直不离不弃，今后会有20周年25周年，再之后的事情我不知道，但是此时此刻你们还在……感谢sexyzone又重新回到五个人，今后一定也会越走越远，加油,happy,usual
男神在里面录制快本，然而路过的我只能在外面溜达！不开心,sad,usual
恋爱和结婚真的不一样.恋爱是两个人的事、而结婚却是两家子的事.现在真觉得钱真的很重要,neural,usual
@新闻大连柳树地区一个礼拜停三次水，理由不断翻新，层出不穷,angry,usual
不接收由于改装或加装其他功能后出现故障的机器。,neural,usual
我养的钱包太瘦了，1000块买10张红色毛爷爷喂钱包,sad,usual
因为单单怀旧所以有些日子好像刻骨铭心永远不会被忘却究竟是记性太好还是本身就没想过要忘掉,sad,usual
"呵呵😊。。每天都希望是好的开始。。每天的努力,希望都有结果。每天的,每一次都认真对待。",happy,usual
嘴巴挑的不得了，以后不给你吃了,angry,usual
就让这一切从今天开始吧若是一个人心里面没有你，做的在好也没有用,angry,usual
【七脉轮🌺太阳花】🔮能量超级强大🍃主功效：招财，健康，人缘，事业。🍃辅助功效：桃花，爱情，家庭，学业。🍃疗效：🌈脉轮经由肉体上的气轮接收和传达精神上的能量🙉对应人体七个部位调节💪身体健康💪状态改变🌟人体磁场。,neural,usual
是不是我为自己说的话付出了代价啊？为什么这几天老是害怕睡觉啊？一睡觉就是满脑子恐怖[惊恐]的画面啊？还有特别想哭的冲突？本来想着成为国家一级逃犯，现在这点事情都快吓死我了，成为一个逃犯必须具备:坚强，勇敢，不畏惧生死，敢于拼搏，还有舍弃一些其他东西比如感情，一个逃犯是不可以有感情...全文,fear,usual
本来上班已经有很多烦心事了，还容易被其他事情影响，心塞,sad,usual
好累啊。睡觉觉了。不过很开森。原因就是。不告诉你。,happy,usual
这也怪了，他的死亡真是与法国恐怖袭击无关吗，真是儿行千里母担忧啊。好好的一个年轻人，就这么莫名奇妙地客死他乡啊，令人婉惜，心酸,sad,usual
这段时间单位的事极多，每天坐在电脑前完成材料，头发都白了好多，脑力劳动累啊,angry,usual
啊P这几天，天天早起炒年糕给我吃，有心，美味,happy,usual
马伊俐的新剧，亲热戏也太多了吧……,surprise,usual
【防晒】很多人都知道，夏天一定要注意防晒。但多数人都不知道，晒黑其实是从春天开始的。春天虽无夏日的炎炎烈日，但干燥多风、紫外线强烈。皮肤的新陈代谢周期是28天，春天若不注意防晒，使皮肤过多暴露于紫外线下，到夏天就会出现晒斑。若到那时再想补救，就为时已晚了。,neural,usual
你在北方的寒夜里四季如春我在南方的艳阳里大雪纷飞南方冬天取暖靠抖,sad,usual
泰山文化艺术中心由市图书馆、艺术馆、美术馆和剧场四部分组成，融景观性、艺术性、实用性为一体。,neural,usual
晚上得空算了下这些年工作所挣的工资出来十年了挣的薪水不到三十万刚出来时给家里了三万多自己租房用了两万多剩下的嗎尼不知去了哪儿,sad,usual
闻说双溪春尚好也拟泛轻舟只恐双溪舴艋舟载不动许多愁,sad,usual
微博搜了一下，叫赵萍萍的美女好多啊、,neural,usual
第一次买美瞳，有点不敢带出门啊。。。我丑不算啥，就怕吓到宝宝们,fear,usual
泰国湾位于中南半岛和马来半岛之间，曾名暹罗湾。,neural,usual
我去，就喝了杯茶，这下别想睡了，关键还反胃……真对绿茶过敏,angry,usual
没有什么比直面烦恼更开心的了，速战速决解决掉，睡一觉起来又是一条好汉,happy,usual
这都什么事啊大山东的地址你给送哪去了太不靠谱了我还着急这下完蛋了猴年马月收到啊,angry,usual
遇到了大学以来唯一一个能逼疯我的presentation，把框架告诉老师之后又给我增添了很多内容，问一个很小的问题老师的解释赶上了我整篇presentation的长度，最后还告诉我ppt不能超过11页，这么多内容不能超过11页,angry,usual
好烦好烦好烦居然让我去参加招聘会,angry,usual
我想问一句：为啥你们都不给我点赞评论了我不办活动了你们就不爱我了吗,angry,usual
我艹…没见过这么傻逼的贱人，会说话就说，不会说话就尼玛去死,angry,usual
3、主要技术指标：一机多用，更换夹具方便。,neural,usual
看完repo太心疼，累到扑通跪地上两次。。你真是太拼了，只求你平平安安完成这次tour,sad,usual
每天都要开心哦睡觉啦明天穿成🐻上班去～好爱冬天～,happy,usual
以前我都是九十点钟睡着了，只知道我睡觉之前我嘎婆在看电视，今天睡得晚，嘎婆刚刚才关电视去睡觉，原来她每天都看电视这么晚,surprise,usual
倒计时中。雪再大，也抵挡不了老公。我把一切都准备好了，等你来哦。,happy,usual
2、宫颈粘液检查宫颈粘液检查包括颈管粘液的性状检查和精子与宫颈粘液相容性试验。,neural,usual
