content,labels,type
谢谢大家给我过生日祝自己20岁生日快乐,happy,usual
Wuli照照今天真的好帅好帅好帅笑起来的样子暖的能让北京的积雪都融化了啊,happy,usual
很开心~真的，不在一个地方却记得比谁都清楚爱你们,happy,usual
新来的妞死活要拉我去纹眉，去剪齐刘海…每天都在问我考虑好了没有。我怕痛我怕我会更挫…哎哟哎哟，放过我吧,fear,usual
在坦尾果个站嚇死寶寶了一大群人下車本來車廂是滿的都空了╮⊙o⊙╭╮,fear,usual
昨天跟堂哥还有盆友吃饭聊到上班这个话题下半年又要各种考试好头疼,sad,usual
真是服了某个人了！居然又买了两大盒哈根达斯冰淇淋，要讨我开心也不用这样吧！,surprise,usual
光开放二胎有屁用啊还不是女人辛苦又要赚钱还要带娃请求开放二夫一个赚钱一个带娃迪拜女人只花钱德国女人只工作曰本女人只带孩子，中国女人就是超人女汉子你得工作创业洗衣服做饭带孩子打扫卫生收拾家伺候老公教育子女对外和谐社会关系对内和谐家庭关系谁TM说女人是水做的中国女人简直是水泥做的,angry,usual
其次，要把和谐发展的思想渗透到教育教学全过程。,neural,usual
"Don'ttendtounderestimateyourself,mistakingdifficultiesandadversitiesforyourownincompetence.自卑的人把困难和不利也看做自己的无能，以至把安分守己、与世无争误认为有自知之明，而实际上往往被怯懦的面具窒息了自己鲜活的生命。",neural,usual
无知媒体太多、希望不会成为大面积打狗禁狗的借口、这里科普一篇～四年前发的微博，今天有必要再翻出来一下，希望大家能够好好地看看，我感觉齐鲁晚报和南方周末之见相差了100个xxx报！利用媒体的影响力不经科学求证人为制造恐慌，太可怕了。[怒],angry,usual
现在一般人区别不开方式与观念，往往把方式当成观念，这是大错特错。,neural,usual
农作物品种很多，有水稻、小麦等，其中咖啡产量居各邦之首。,neural,usual
死到臨頭了不知道的一群傻逼夠，真以為你們多屌嗎，還不是被我們耍的團團轉，真是太tmd天真了，情商是負數？真想像不到你們在屏幕那罵人的猥瑣表情，噁心,angry,usual
笔者照录国民政府财政部税警总团藏于中国第二历史档案馆的战斗详报，将丘团长阵亡当天的情况向读者朋友作一介绍。,neural,usual
不知不觉还是这个点好多事情超级急躁线代F6演讲F6考试感觉这学期的节奏一直没走对总在熬着过日子(程名说女生交流全是表达感觉hhh)和学弟聊了好久的工作觉得他们又蠢又心疼。姜说我们这种人的头脑也是纠结到死的。如果能拧出一团毛线球就好了都可以按着卷出来的思路走然后就可以好好睡觉啦。,sad,usual
真是一点权力也没有，今天老娘心情好有个客户来插队说着急办业务，我就欣然答应了，结果被主管呵斥一顿，不让插队，呵呵哒,angry,usual
于是我们发现了“理性逻辑的系统相对于“右撇子是在“左脑，“感性逻辑就在“右脑。,neural,usual
价值观不同交流起来那个费劲直想爆粗口,angry,usual
主演过《烈火金刚》、《一双绣花鞋》、《我心飞翔》、《血色浪漫》等作品。,neural,usual
心痛，去年的这个时候心痛，然后回家了。今年又开始了。我要睡觉,sad,usual
拉完屎得亏有习惯性看便便形状，今天有新目标，钱居然掉马桶里边？？？,surprise,usual
说好的一点以后不上班呢！讨厌！,angry,usual
现在回想那么多年前的那场婚礼，都心有余悸。想想当时的心境，当时就觉得完全疯了，不知道两边大人在干嘛？不是要成一家人了吗？最后发现，其实还是两家人。只不过结婚那两人会成一家人而已。其他人什么所谓的一家人，也就是说说，牛逼的巴结你，穷了不理你。都一样。,sad,usual
所有人都在向前看向前走！就只有我一个人停止在过去！回忆过去！不愿走前一步！还带着各种胆怯往前走的害怕心理！我真的胆小如鼠！害怕生活[泪]北京·团结湖东里,fear,usual
一直都爱睡懒觉的你早上七点打电话叫我起床收拾然后七点半我再打电话叫你起来去上课结果后来两人都又睡过去了哈哈哈/今天给我看了你每天写的私密朋友圈都是关于我的一点一滴好感动我爱你,happy,usual
这班上的，。MLGB，爆粗口。都是些傻屌,angry,usual
有耕地36.8亩，其中人均耕地0.72亩；,neural,usual
MB！不！要！妨！碍！我！减！肥！！！,angry,usual
作为吃货大半夜被饿醒也真是没谁了,angry,usual
一只臭脚丫正对着我最近素质低的人真是随处可见??谁能理解我的感受??????,angry,usual
腾讯有劲没劲啊，天天就jb给我弹这个闹球啊，我会员到期了我还能不知道嘛。。,angry,usual
诶，太古里的AppleStore开业了以后成都的天才吧预约是不是更好抢了？,neural,usual
既然他有心要瞒你：你又何必去拆穿。——李宫俊,sad,usual
傻逼中的傻逼宝贝老子给欺负惨了,sad,usual
玛德，被玩弄了，有种被强奸的感觉。,angry,usual
男人醉的时候会想很多女人。而女人醉的时候只会想,happy,usual
朋友用奶水做的肥皂，着实把我惊到了～,surprise,usual
甜甜退社真的让人感慨，深夜矫情向初心表个白，虽然脱圈了，但是感谢山风曾给带来那么多感动，当然的热情永远不会忘，感谢你们出道16年一直不离不弃，今后会有20周年25周年，再之后的事情我不知道，但是此时此刻你们还在……感谢sexyzone又重新回到五个人，今后一定也会越走越远，加油,happy,usual
男神在里面录制快本，然而路过的我只能在外面溜达！不开心,sad,usual
每一个宝宝都是妈妈眼中的小天使！,happy,usual
恋爱和结婚真的不一样.恋爱是两个人的事、而结婚却是两家子的事.现在真觉得钱真的很重要,neural,usual
安卓的别买极速安全VPN！！！好几个亲故都买了没反应！！！扩,angry,usual
不接收由于改装或加装其他功能后出现故障的机器。,neural,usual
我养的钱包太瘦了，1000块买10张红色毛爷爷喂钱包,sad,usual
因为单单怀旧所以有些日子好像刻骨铭心永远不会被忘却究竟是记性太好还是本身就没想过要忘掉,sad,usual
划克！！！做PPT做得劳资好烦啊！！！今天特么什么都没做,angry,usual
就这么白干着，这个月再不发工资，我TM就断粮了好不！破事儿，想想都烦！！！,angry,usual
1976年他组织并主持了第21届巴黎国际心理学大会。,neural,usual
"呵呵😊。。每天都希望是好的开始。。每天的努力,希望都有结果。每天的,每一次都认真对待。",happy,usual
1964年6月，从鸡西市、密山县、勃利县划出一部分地区，成立鸡东县。,neural,usual
我们会不断的遇见一些人，也会不停的和一些人说再见，从陌生到熟悉，从熟悉再回陌生，从臭味相投到分道扬镳，从相见恨晚到不如不见…,sad,usual
嘴巴挑的不得了，以后不给你吃了,angry,usual
就想炫耀一下我的糖醋排骨，文哥以为我做的是鸡脖,neural,usual
一早上就开始生气，真是SB年年有，今年特别多阿,angry,usual
就让这一切从今天开始吧若是一个人心里面没有你，做的在好也没有用,angry,usual
【七脉轮🌺太阳花】🔮能量超级强大🍃主功效：招财，健康，人缘，事业。🍃辅助功效：桃花，爱情，家庭，学业。🍃疗效：🌈脉轮经由肉体上的气轮接收和传达精神上的能量🙉对应人体七个部位调节💪身体健康💪状态改变🌟人体磁场。,neural,usual
是不是我为自己说的话付出了代价啊？为什么这几天老是害怕睡觉啊？一睡觉就是满脑子恐怖[惊恐]的画面啊？还有特别想哭的冲突？本来想着成为国家一级逃犯，现在这点事情都快吓死我了，成为一个逃犯必须具备:坚强，勇敢，不畏惧生死，敢于拼搏，还有舍弃一些其他东西比如感情，一个逃犯是不可以有感情...全文,fear,usual
本来上班已经有很多烦心事了，还容易被其他事情影响，心塞,sad,usual
好累啊。睡觉觉了。不过很开森。原因就是。不告诉你。,happy,usual
这也怪了，他的死亡真是与法国恐怖袭击无关吗，真是儿行千里母担忧啊。好好的一个年轻人，就这么莫名奇妙地客死他乡啊，令人婉惜，心酸,sad,usual
这段时间单位的事极多，每天坐在电脑前完成材料，头发都白了好多，脑力劳动累啊,angry,usual
啊P这几天，天天早起炒年糕给我吃，有心，美味,happy,usual
确实如此，自己没有的或者做不到的，或者做的不够好的，就会寄希望于他人帮自己实现。因为要求别人总比要求自己来得容易的多得多。我们会被那个身上拥有自己缺失那部分的人所吸引，但这个人一旦离开，自己会变得惶恐、害怕，好像丢掉自己身上一部分，我们会变得患得患失。我分享了为什么你总是想要理想...,fear,usual
马伊俐的新剧，亲热戏也太多了吧……,surprise,usual
我就想得到个晚安得到个兄弟的信任真的就是这样。,sad,usual
又话出粮还钱，然后跟我说天日。然后无数个天日，我已经没有脾气了。点解会有甘噶人，借的时候说三日还，隔了三四个月了现在，还不还，老说明天，明天你妹啊。,angry,usual
你在北方的寒夜里四季如春我在南方的艳阳里大雪纷飞南方冬天取暖靠抖,sad,usual
泰山文化艺术中心由市图书馆、艺术馆、美术馆和剧场四部分组成，融景观性、艺术性、实用性为一体。,neural,usual
烦死了，作文还得重写，怎么辣么衰,angry,usual
晚上得空算了下这些年工作所挣的工资出来十年了挣的薪水不到三十万刚出来时给家里了三万多自己租房用了两万多剩下的嗎尼不知去了哪儿,sad,usual
闻说双溪春尚好也拟泛轻舟只恐双溪舴艋舟载不动许多愁,sad,usual
微博搜了一下，叫赵萍萍的美女好多啊、,neural,usual
第一次买美瞳，有点不敢带出门啊。。。我丑不算啥，就怕吓到宝宝们,fear,usual
泰国湾位于中南半岛和马来半岛之间，曾名暹罗湾。,neural,usual
我去，就喝了杯茶，这下别想睡了，关键还反胃……真对绿茶过敏,angry,usual
没有什么比直面烦恼更开心的了，速战速决解决掉，睡一觉起来又是一条好汉,happy,usual
这都什么事啊大山东的地址你给送哪去了太不靠谱了我还着急这下完蛋了猴年马月收到啊,angry,usual
